outcome,component,component_number,feature,loading,abs_loading,explained_variance_ratio_component,explained_variance_percent_component,cumulative_variance_percent_at_component
perpetration,PC11,11,CONVIVEN.2,-0.046273490810059215,0.046273490810059215,0.027858117493100104,2.7858117493100103,81.41833358264658
perpetration,PC11,11,PORNO.T,0.04622404377991538,0.04622404377991538,0.027858117493100104,2.7858117493100103,81.41833358264658
perpetration,PC11,11,PAÍS,0.029407174872895663,0.029407174872895663,0.027858117493100104,2.7858117493100103,81.41833358264658
perpetration,PC12,12,ABUSOSUBS1,0.13874902843907136,0.13874902843907136,0.024786379635617476,2.4786379635617477,83.89697154620833
perpetration,PC12,12,PORNO.T,-0.12654468716276865,0.12654468716276865,0.024786379635617476,2.4786379635617477,83.89697154620833
perpetration,PC12,12,ABUSOSUBS2,0.1083660469342485,0.1083660469342485,0.024786379635617476,2.4786379635617477,83.89697154620833
perpetration,PC12,12,EDAD,-0.0745479402595805,0.0745479402595805,0.024786379635617476,2.4786379635617477,83.89697154620833
perpetration,PC12,12,FUGAS.BN,-0.0670501972750868,0.0670501972750868,0.024786379635617476,2.4786379635617477,83.89697154620833
perpetration,PC12,12,CONVIVEN.3,0.036477217436801844,0.036477217436801844,0.024786379635617476,2.4786379635617477,83.89697154620833
perpetration,PC12,12,GENERO_BIN_0,0.028476877309970356,0.028476877309970356,0.024786379635617476,2.4786379635617477,83.89697154620833
perpetration,PC12,12,GENERO_BIN_1,-0.028476877309966564,0.028476877309966564,0.024786379635617476,2.4786379635617477,83.89697154620833
perpetration,PC13,13,PAÍS,0.19234793674328432,0.19234793674328432,0.022992863066961713,2.299286306696171,86.1962578529045
perpetration,PC13,13,CONVIVEN.3,0.09236165224389123,0.09236165224389123,0.022992863066961713,2.299286306696171,86.1962578529045
perpetration,PC13,13,ETNIA.BN,-0.08758511148124427,0.08758511148124427,0.022992863066961713,2.299286306696171,86.1962578529045
perpetration,PC13,13,CONVIVEN.2,0.03578315654296547,0.03578315654296547,0.022992863066961713,2.299286306696171,86.1962578529045
perpetration,PC13,13,CONVIVEN.1,0.03560396226881152,0.03560396226881152,0.022992863066961713,2.299286306696171,86.1962578529045
perpetration,PC13,13,ABUSOSUBS2,-0.028074846413423404,0.028074846413423404,0.022992863066961713,2.299286306696171,86.1962578529045
perpetration,PC13,13,MORAL.MEAN,0.023759304600262498,0.023759304600262498,0.022992863066961713,2.299286306696171,86.1962578529045
perpetration,PC13,13,MORAL.VAR,-0.015610171461173309,0.015610171461173309,0.022992863066961713,2.299286306696171,86.1962578529045
perpetration,PC14,14,CONVIVEN.3,0.14586801375720268,0.14586801375720268,0.020618232743437555,2.0618232743437557,88.25808112724826
perpetration,PC14,14,CONVIVEN.1,0.10853652892857367,0.10853652892857367,0.020618232743437555,2.0618232743437557,88.25808112724826
perpetration,PC14,14,PAÍS,-0.08545569672085274,0.08545569672085274,0.020618232743437555,2.0618232743437557,88.25808112724826
perpetration,PC14,14,CONVIVEN.6,0.060539654350485354,0.060539654350485354,0.020618232743437555,2.0618232743437557,88.25808112724826
perpetration,PC14,14,ETNIA.BN,0.04880605916574399,0.04880605916574399,0.020618232743437555,2.0618232743437557,88.25808112724826
perpetration,PC14,14,CONVIVEN.2,0.03907541711607815,0.03907541711607815,0.020618232743437555,2.0618232743437557,88.25808112724826
perpetration,PC14,14,MORAL.MEAN,0.03874084879204283,0.03874084879204283,0.020618232743437555,2.0618232743437557,88.25808112724826
perpetration,PC14,14,MORAL.VAR,-0.02702339418433925,0.02702339418433925,0.020618232743437555,2.0618232743437557,88.25808112724826
perpetration,PC15,15,APOYO.VAR,0.1270763014453257,0.1270763014453257,0.01977660757373244,1.977660757373244,90.2357418846215
perpetration,PC15,15,IMPULS.VAR,0.08843082990369884,0.08843082990369884,0.01977660757373244,1.977660757373244,90.2357418846215
