outcome,model_name,predictor,predictor_domain,features,repeat,random_state,n_test,threshold,baseline_balanced_accuracy,permuted_balanced_accuracy,delta_balanced_accuracy,delta_balanced_accuracy_pp,baseline_roc_auc,permuted_roc_auc,delta_roc_auc,delta_roc_auc_pp,baseline_pr_auc_average_precision,permuted_pr_auc_average_precision,delta_pr_auc_average_precision,delta_pr_auc_average_precision_pp,baseline_recall_sensitivity,permuted_recall_sensitivity,delta_recall_sensitivity,delta_recall_sensitivity_pp,baseline_specificity,permuted_specificity,delta_specificity,delta_specificity_pp,baseline_precision_ppv,permuted_precision_ppv,delta_precision_ppv,delta_precision_ppv_pp,baseline_npv,permuted_npv,delta_npv,delta_npv_pp,baseline_f1_positive,permuted_f1_positive,delta_f1_positive,delta_f1_positive_pp,baseline_accuracy,permuted_accuracy,delta_accuracy,delta_accuracy_pp
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,11,101133,942,0.5,0.5906201393115574,0.5927706769459661,-0.0021505376344086446,-0.21505376344086446,0.6342012127769888,0.6362300218660535,-0.002028809089064665,-0.20288090890646648,0.5880607408346172,0.5891359134527574,-0.0010751726181401633,-0.10751726181401633,0.8709677419354839,0.875268817204301,-0.004301075268817178,-0.4301075268817178,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5529891304347826,-0.0012180132685700729,-0.12180132685700729,0.7115384615384616,0.7184466019417476,-0.006908140403286023,-0.6908140403286023,0.6755629691409508,0.6777685262281432,-0.002205557087192389,-0.2205557087192389,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,12,101134,942,0.5,0.5906201393115574,0.5895448704943531,0.0010752688172043223,0.10752688172043223,0.6342012127769888,0.6331868082324564,0.001014404544532388,0.1014404544532388,0.5880607408346172,0.5875254111975803,0.000535329637036952,0.0535329637036952,0.8709677419354839,0.8688172043010752,0.0021505376344086446,0.21505376344086446,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5511596180081856,0.0006114991580269402,0.06114991580269402,0.7115384615384616,0.7081339712918661,0.003404490246595504,0.3404490246595504,0.6755629691409508,0.674457429048414,0.0011055400925368275,0.11055400925368275,0.5870488322717622,0.5859872611464968,0.0010615711252653925,0.10615711252653925
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,13,101135,942,0.5,0.5906201393115574,0.5969094474876581,-0.0062893081761006275,-0.6289308176100628,0.6342012127769888,0.6399743017515386,-0.005773088974549756,-0.5773088974549756,0.5880607408346172,0.5919661569168453,-0.0039054160822280526,-0.39054160822280526,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.3228511530398323,-0.012578616352201255,-1.2578616352201255,0.5517711171662125,0.5563186813186813,-0.004547564152468819,-0.45475641524688193,0.7115384615384616,0.719626168224299,-0.00808770668583747,-0.808770668583747,0.6755629691409508,0.6789606035205364,-0.0033976343795856234,-0.33976343795856234,0.5870488322717622,0.5934182590233545,-0.006369426751592355,-0.6369426751592355
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,14,101136,942,0.5,0.5906201393115574,0.5885237032528572,0.002096436058700246,0.20964360587002462,0.6342012127769888,0.6332657063636979,0.0009355064132908764,0.09355064132908764,0.5880607408346172,0.587908853771183,0.00015188706343427505,0.015188706343427505,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.3060796645702306,0.004192872117400437,0.4192872117400437,0.5517711171662125,0.5502717391304348,0.0014993780357777098,0.14993780357777098,0.7115384615384616,0.7087378640776699,0.002800597460791643,0.2800597460791643,0.6755629691409508,0.6744379683597003,0.0011250007812505514,0.11250007812505514,0.5870488322717622,0.5849256900212314,0.002123142250530785,0.2123142250530785
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,15,101137,942,0.5,0.5906201393115574,0.5927165753702577,-0.002096436058700246,-0.20964360587002462,0.6342012127769888,0.6358828700885915,-0.0016816573116026357,-0.16816573116026357,0.5880607408346172,0.5890755146736973,-0.0010147738390801075,-0.10147738390801075,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31446540880503143,-0.004192872117400381,-0.41928721174003813,0.5517711171662125,0.5532786885245902,-0.0015075713583776462,-0.15075713583776462,0.7115384615384616,0.7142857142857143,-0.0027472527472527375,-0.27472527472527375,0.6755629691409508,0.6766917293233082,-0.0011287601823574134,-0.11287601823574134,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,16,101138,942,0.5,0.5906201393115574,0.590566037735849,5.4101575708398464e-05,0.005410157570839846,0.6342012127769888,0.6338540609995267,0.0003471517774621402,0.03471517774621402,0.5880607408346172,0.588000402274107,6.0338560510242445e-05,0.0060338560510242445,0.8709677419354839,0.8666666666666667,0.004301075268817178,0.4301075268817178,0.31027253668763105,0.31446540880503143,-0.004192872117400381,-0.41928721174003813,0.5517711171662125,0.552054794520548,-0.00028367735433543206,-0.028367735433543206,0.7115384615384616,0.7075471698113207,0.0039912917271408554,0.39912917271408554,0.6755629691409508,0.6744769874476988,0.001085981693252025,0.1085981693252025,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,17,101139,942,0.5,0.5906201393115574,0.5916683573409076,-0.0010482180293501786,-0.10482180293501786,0.6342012127769888,0.6357814296341382,-0.0015802168571493747,-0.15802168571493747,0.5880607408346172,0.5894199639468525,-0.0013592231122352416,-0.13592231122352416,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31236897274633124,-0.0020964360587001907,-0.20964360587001907,0.5517711171662125,0.5525238744884038,-0.0007527573221912665,-0.07527573221912665,0.7115384615384616,0.7129186602870813,-0.001380198748619721,-0.1380198748619721,0.6755629691409508,0.676126878130217,-0.0005639089892661708,-0.056390898926617083,0.5870488322717622,0.5881104033970276,-0.0010615711252653925,-0.10615711252653925
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,18,101140,942,0.5,0.5906201393115574,0.5906201393115574,0.0,0.0,0.6342012127769888,0.634942855210658,-0.000741642433669143,-0.0741642433669143,0.5880607408346172,0.5889148880661564,-0.000854147231539204,-0.0854147231539204,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5517711171662125,0.0,0.0,0.7115384615384616,0.7115384615384616,0.0,0.0,0.6755629691409508,0.6755629691409508,0.0,0.0,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,19,101141,942,0.5,0.5906201393115574,0.5980388178805708,-0.007418678569013348,-0.7418678569013348,0.6342012127769888,0.6406077410337909,-0.006406528256802102,-0.6406528256802102,0.5880607408346172,0.5917287152191609,-0.003667974384543693,-0.3667974384543693,0.8709677419354839,0.8774193548387097,-0.006451612903225823,-0.6451612903225823,0.31027253668763105,0.31865828092243187,-0.008385744234800818,-0.8385744234800818,0.5517711171662125,0.5566166439290586,-0.0048455267628461085,-0.48455267628461085,0.7115384615384616,0.7272727272727273,-0.01573426573426573,-1.5734265734265729,0.6755629691409508,0.6811352253756261,-0.005572256234675277,-0.5572256234675277,0.5870488322717622,0.5944798301486199,-0.007430997876857748,-0.7430997876857748
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,20,101142,942,0.5,0.5906201393115574,0.5948130114289578,-0.004192872117400381,-0.41928721174003813,0.6342012127769888,0.637564527400194,-0.0033633146232051603,-0.33633146232051603,0.5880607408346172,0.590095848917375,-0.002035108082757753,-0.20351080827577528,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31865828092243187,-0.008385744234800818,-0.8385744234800818,0.5517711171662125,0.5547945205479452,-0.003023403381732681,-0.3023403381732681,0.7115384615384616,0.7169811320754716,-0.005442670537010086,-0.5442670537010086,0.6755629691409508,0.6778242677824268,-0.0022612986414759506,-0.22612986414759506,0.5870488322717622,0.5912951167728238,-0.00424628450106157,-0.424628450106157
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,21,101143,942,0.5,0.5906201393115574,0.5927436261581118,-0.00212348684655439,-0.212348684655439,0.6342012127769888,0.6360564459773225,-0.0018552332003336502,-0.18552332003336502,0.5880607408346172,0.589105759026981,-0.0010450181923638002,-0.10450181923638002,0.8709677419354839,0.8731182795698925,-0.0021505376344086446,-0.21505376344086446,0.31027253668763105,0.31236897274633124,-0.0020964360587001907,-0.20964360587001907,0.5517711171662125,0.553133514986376,-0.0013623978201634523,-0.13623978201634523,0.7115384615384616,0.7163461538461539,-0.004807692307692291,-0.48076923076922906,0.6755629691409508,0.677231025854879,-0.0016680567139282232,-0.16680567139282232,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,22,101144,942,0.5,0.5906201393115574,0.5937647933996077,-0.0031446540880503138,-0.3144654088050314,0.6342012127769888,0.6374585784810983,-0.003257365704109505,-0.3257365704109505,0.5880607408346172,0.5904342613379084,-0.0023735205032912043,-0.23735205032912043,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.3165618448637317,-0.0062893081761006275,-0.6289308176100628,0.5517711171662125,0.5540355677154583,-0.0022644505492457334,-0.22644505492457334,0.7115384615384616,0.7156398104265402,-0.004101348888078671,-0.4101348888078671,0.6755629691409508,0.677257525083612,-0.0016945559426612133,-0.16945559426612133,0.5870488322717622,0.5902335456475584,-0.0031847133757961776,-0.31847133757961776
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,23,101145,942,0.5,0.5906201393115574,0.589517819706499,0.001102319605058466,0.1102319605058466,0.6342012127769888,0.6337526205450734,0.0004485922319154012,0.04485922319154012,0.5880607408346172,0.5883504695019766,-0.00028972866735932357,-0.028972866735932357,0.8709677419354839,0.8666666666666667,0.004301075268817178,0.4301075268817178,0.31027253668763105,0.31236897274633124,-0.0020964360587001907,-0.20964360587001907,0.5517711171662125,0.5512995896032832,0.0004715275629293414,0.04715275629293414,0.7115384615384616,0.7061611374407583,0.0053773240977033065,0.5377324097703307,0.6755629691409508,0.6739130434782609,0.001649925662689955,0.1649925662689955,0.5870488322717622,0.5859872611464968,0.0010615711252653925,0.10615711252653925
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,24,101146,942,0.5,0.5906201393115574,0.588496652465003,0.00212348684655439,0.212348684655439,0.6342012127769888,0.6330898762426456,0.0011113365343432546,0.11113365343432546,0.5880607408346172,0.5878786595371487,0.0001820812974685504,0.01820812974685504,0.8709677419354839,0.8688172043010752,0.0021505376344086446,0.21505376344086446,0.31027253668763105,0.3081761006289308,0.002096436058700246,0.20964360587002462,0.5517711171662125,0.5504087193460491,0.0013623978201634523,0.13623978201634523,0.7115384615384616,0.7067307692307693,0.004807692307692291,0.48076923076922906,0.6755629691409508,0.6738949124270225,0.0016680567139283342,0.16680567139283342,0.5870488322717622,0.5849256900212314,0.002123142250530785,0.2123142250530785
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,25,101147,942,0.5,0.5906201393115574,0.590566037735849,5.4101575708398464e-05,0.005410157570839846,0.6342012127769888,0.6338540609995267,0.0003471517774621402,0.03471517774621402,0.5880607408346172,0.588000402274107,6.0338560510242445e-05,0.0060338560510242445,0.8709677419354839,0.8666666666666667,0.004301075268817178,0.4301075268817178,0.31027253668763105,0.31446540880503143,-0.004192872117400381,-0.41928721174003813,0.5517711171662125,0.552054794520548,-0.00028367735433543206,-0.028367735433543206,0.7115384615384616,0.7075471698113207,0.0039912917271408554,0.39912917271408554,0.6755629691409508,0.6744769874476988,0.001085981693252025,0.1085981693252025,0.5870488322717622,0.5870488322717622,0.0,0.0
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,26,101148,942,0.5,0.5906201393115574,0.5948400622168121,-0.004219922905254636,-0.4219922905254636,0.6342012127769888,0.637738103288925,-0.003536890511936175,-0.3536890511936175,0.5880607408346172,0.5901262885745792,-0.002065547739961926,-0.2065547739961926,0.8709677419354839,0.8731182795698925,-0.0021505376344086446,-0.21505376344086446,0.31027253668763105,0.3165618448637317,-0.0062893081761006275,-0.6289308176100628,0.5517711171662125,0.5546448087431693,-0.002873691576956827,-0.2873691576956827,0.7115384615384616,0.719047619047619,-0.0075091575091574825,-0.7509157509157482,0.6755629691409508,0.6783625730994152,-0.0027996039584643473,-0.27996039584643473,0.5870488322717622,0.5912951167728238,-0.00424628450106157,-0.424628450106157
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,27,101149,942,0.5,0.5906201393115574,0.5927165753702577,-0.002096436058700246,-0.20964360587002462,0.6342012127769888,0.6358828700885915,-0.0016816573116026357,-0.16816573116026357,0.5880607408346172,0.5890755146736973,-0.0010147738390801075,-0.10147738390801075,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.31446540880503143,-0.004192872117400381,-0.41928721174003813,0.5517711171662125,0.5532786885245902,-0.0015075713583776462,-0.15075713583776462,0.7115384615384616,0.7142857142857143,-0.0027472527472527375,-0.27472527472527375,0.6755629691409508,0.6766917293233082,-0.0011287601823574134,-0.11287601823574134,0.5870488322717622,0.589171974522293,-0.002123142250530785,-0.2123142250530785
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,28,101150,942,0.5,0.5906201393115574,0.5948400622168121,-0.004219922905254636,-0.4219922905254636,0.6342012127769888,0.6384729830256306,-0.004271770248641782,-0.4271770248641782,0.5880607408346172,0.5909742558242324,-0.002913514989615118,-0.2913514989615118,0.8709677419354839,0.8731182795698925,-0.0021505376344086446,-0.21505376344086446,0.31027253668763105,0.3165618448637317,-0.0062893081761006275,-0.6289308176100628,0.5517711171662125,0.5546448087431693,-0.002873691576956827,-0.2873691576956827,0.7115384615384616,0.719047619047619,-0.0075091575091574825,-0.7509157509157482,0.6755629691409508,0.6783625730994152,-0.0027996039584643473,-0.27996039584643473,0.5870488322717622,0.5912951167728238,-0.00424628450106157,-0.424628450106157
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,29,101151,942,0.5,0.5906201393115574,0.5959153310340164,-0.005295191722458958,-0.5295191722458958,0.6342012127769888,0.639487387570163,-0.00528617479317417,-0.528617479317417,0.5880607408346172,0.5915157481878356,-0.0034550073532183534,-0.34550073532183534,0.8709677419354839,0.875268817204301,-0.004301075268817178,-0.4301075268817178,0.31027253668763105,0.3165618448637317,-0.0062893081761006275,-0.6289308176100628,0.5517711171662125,0.5552523874488404,-0.003481270282627902,-0.3481270282627902,0.7115384615384616,0.722488038277512,-0.010949576739050393,-1.0949576739050393,0.6755629691409508,0.679465776293823,-0.0039028071528721675,-0.39028071528721675,0.5870488322717622,0.5923566878980892,-0.005307855626326963,-0.5307855626326963
victimization,DecisionTreeClassifier,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,30,101152,942,0.5,0.5906201393115574,0.5937647933996077,-0.0031446540880503138,-0.3144654088050314,0.6342012127769888,0.6367236987443926,-0.002522485967403787,-0.2522485967403787,0.5880607408346172,0.5895849838924967,-0.0015242430578794597,-0.15242430578794597,0.8709677419354839,0.8709677419354839,0.0,0.0,0.31027253668763105,0.3165618448637317,-0.0062893081761006275,-0.6289308176100628,0.5517711171662125,0.5540355677154583,-0.0022644505492457334,-0.22644505492457334,0.7115384615384616,0.7156398104265402,-0.004101348888078671,-0.4101348888078671,0.6755629691409508,0.677257525083612,-0.0016945559426612133,-0.16945559426612133,0.5870488322717622,0.5902335456475584,-0.0031847133757961776,-0.31847133757961776
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,1,102123,942,0.5,0.5906201393115574,0.5757557313856766,0.01486440792588084,1.486440792588084,0.6342012127769888,0.6242442686143235,0.009956944162665349,0.9956944162665349,0.5880607408346172,0.5844190238028099,0.003641717031807379,0.3641717031807379,0.8709677419354839,0.8559139784946237,0.01505376344086018,1.505376344086018,0.31027253668763105,0.29559748427672955,0.014675052410901501,1.4675052410901501,0.5517711171662125,0.5422343324250681,0.009536784741144388,0.9536784741144388,0.7115384615384616,0.6778846153846154,0.033653846153846145,3.3653846153846145,0.6755629691409508,0.6638865721434529,0.011676396997497895,1.1676396997497895,0.5870488322717622,0.5721868365180467,0.014861995753715496,1.4861995753715496
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,2,102124,942,0.5,0.5906201393115574,0.5789544870494353,0.011665652262122128,1.1665652262122128,0.6342012127769888,0.6276909898334123,0.006510222943576505,0.6510222943576505,0.5880607408346172,0.5877527631832131,0.00030797765140411215,0.030797765140411215,0.8709677419354839,0.8602150537634409,0.010752688172043001,1.0752688172043001,0.31027253668763105,0.2976939203354298,0.012578616352201255,1.2578616352201255,0.5517711171662125,0.54421768707483,0.00755343009138254,0.755343009138254,0.7115384615384616,0.6859903381642513,0.025548123374210308,2.5548123374210308,0.6755629691409508,0.6666666666666666,0.00889630247428419,0.889630247428419,0.5870488322717622,0.5753715498938429,0.011677282377919318,1.1677282377919318
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,3,102125,942,0.5,0.5906201393115574,0.5884696016771489,0.0021505376344085336,0.21505376344085336,0.6342012127769888,0.637122697865242,-0.002921485088253184,-0.2921485088253184,0.5880607408346172,0.5935779305092129,-0.0055171896745956905,-0.551718967459569,0.8709677419354839,0.8666666666666667,0.004301075268817178,0.4301075268817178,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.5505464480874317,0.0012246690787808268,0.12246690787808268,0.7115384615384616,0.7047619047619048,0.0067765567765567525,0.6776556776556752,0.6755629691409508,0.6733500417710944,0.0022129273698564544,0.22129273698564544,0.5870488322717622,0.5849256900212314,0.002123142250530785,0.2123142250530785
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,4,102126,942,0.5,0.5906201393115574,0.5726110772976263,0.018009062013931154,1.8009062013931154,0.6342012127769888,0.6226460178986047,0.011555194878384079,1.1555194878384079,0.5880607408346172,0.584306295485814,0.0037544453488032037,0.37544453488032037,0.8709677419354839,0.8559139784946237,0.01505376344086018,1.505376344086018,0.31027253668763105,0.2893081761006289,0.02096436058700213,2.096436058700213,0.5517711171662125,0.5400271370420624,0.011743980124150122,1.1743980124150122,0.7115384615384616,0.6731707317073171,0.03836772983114445,3.836772983114445,0.6755629691409508,0.6622296173044925,0.01333335183645834,1.333335183645834,0.5870488322717622,0.5690021231422505,0.018046709129511673,1.8046709129511673
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,5,102127,942,0.5,0.5906201393115574,0.5756475282342598,0.014972611077297637,1.4972611077297637,0.6342012127769888,0.6261783999458983,0.00802281283109052,0.802281283109052,0.5880607408346172,0.5883275023805872,-0.00026676154596994017,-0.026676154596994017,0.8709677419354839,0.8473118279569892,0.023655913978494647,2.3655913978494647,0.31027253668763105,0.3039832285115304,0.0062893081761006275,0.6289308176100628,0.5517711171662125,0.5426997245179064,0.009071392648306142,0.9071392648306142,0.7115384615384616,0.6712962962962963,0.040242165242165284,4.024216524216529,0.6755629691409508,0.6616288832913518,0.013934085849598987,1.3934085849598987,0.5870488322717622,0.5721868365180467,0.014861995753715496,1.4861995753715496
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,6,102128,942,0.5,0.5906201393115574,0.5748157165077432,0.015804422803814222,1.5804422803814222,0.6342012127769888,0.6244178445030544,0.009783368273934445,0.9783368273934445,0.5880607408346172,0.584933687687389,0.003127053147228276,0.3127053147228276,0.8709677419354839,0.864516129032258,0.006451612903225823,0.6451612903225823,0.31027253668763105,0.2851153039832285,0.025157232704402566,2.5157232704402563,0.5517711171662125,0.5410497981157469,0.010721319050465583,1.0721319050465583,0.7115384615384616,0.6834170854271356,0.028121376111325924,2.8121376111325924,0.6755629691409508,0.6655629139072847,0.010000055233666094,1.0000055233666094,0.5870488322717622,0.5711252653927813,0.015923566878980888,1.5923566878980888
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,7,102129,942,0.5,0.5906201393115574,0.5746804625684723,0.015939676743085163,1.5939676743085163,0.6342012127769888,0.6250197245328104,0.009181488244178415,0.9181488244178415,0.5880607408346172,0.5865736018359871,0.0014871389986301775,0.14871389986301775,0.8709677419354839,0.853763440860215,0.017204301075268824,1.7204301075268824,0.31027253668763105,0.29559748427672955,0.014675052410901501,1.4675052410901501,0.5517711171662125,0.5416098226466576,0.010161294519554942,1.0161294519554942,0.7115384615384616,0.6746411483253588,0.036897313213102745,3.6897313213102745,0.6755629691409508,0.662771285475793,0.012791683665157816,1.2791683665157816,0.5870488322717622,0.5711252653927813,0.015923566878980888,1.5923566878980888
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,8,102130,942,0.5,0.5906201393115574,0.574626360992764,0.01599377831879345,1.599377831879345,0.6342012127769888,0.624645521967494,0.00955569080949481,0.955569080949481,0.5880607408346172,0.586514046405106,0.001546694429511275,0.1546694429511275,0.8709677419354839,0.8494623655913979,0.021505376344086002,2.1505376344086002,0.31027253668763105,0.29979035639413,0.010482180293501064,1.0482180293501064,0.5517711171662125,0.541838134430727,0.009932982735485485,0.9932982735485485,0.7115384615384616,0.6713615023474179,0.04017695919104369,4.017695919104369,0.6755629691409508,0.661641541038526,0.013921428102424804,1.3921428102424804,0.5870488322717622,0.5711252653927813,0.015923566878980888,1.5923566878980888
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,9,102131,942,0.5,0.5906201393115574,0.5768039494150268,0.013816189896530662,1.3816189896530662,0.6342012127769888,0.6256892315322017,0.008511981244787137,0.8511981244787137,0.5880607408346172,0.5853498803611361,0.002710860473481125,0.2710860473481125,0.8709677419354839,0.8559139784946237,0.01505376344086018,1.505376344086018,0.31027253668763105,0.2976939203354298,0.012578616352201255,1.2578616352201255,0.5517711171662125,0.5429740791268759,0.008797038039336624,0.8797038039336624,0.7115384615384616,0.6794258373205742,0.03211262421788741,3.211262421788741,0.6755629691409508,0.664440734557596,0.011122234583354818,1.1122234583354818,0.5870488322717622,0.5732484076433121,0.013800424628450103,1.3800424628450103
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,10,102132,942,0.5,0.5906201393115574,0.5884155001014404,0.002204639210117043,0.2204639210117043,0.6342012127769888,0.6351074141701043,-0.00090620139311548,-0.090620139311548,0.5880607408346172,0.5912849021639919,-0.003224161329374642,-0.3224161329374642,0.8709677419354839,0.8623655913978494,0.008602150537634468,0.8602150537634468,0.31027253668763105,0.31446540880503143,-0.004192872117400381,-0.41928721174003813,0.5517711171662125,0.5508241758241759,0.0009469413420366557,0.09469413420366557,0.7115384615384616,0.7009345794392523,0.01060388209920926,1.060388209920926,0.6755629691409508,0.672254819782062,0.00330814935888879,0.330814935888879,0.5870488322717622,0.5849256900212314,0.002123142250530785,0.2123142250530785
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,11,102133,942,0.5,0.5906201393115574,0.5830932575911274,0.007526881720430034,0.7526881720430034,0.6342012127769888,0.6340862469286084,0.00011496584838044388,0.011496584838044388,0.5880607408346172,0.5931240955125223,-0.005063354677905085,-0.5063354677905085,0.8709677419354839,0.8559139784946237,0.01505376344086018,1.505376344086018,0.31027253668763105,0.31027253668763105,0.0,0.0,0.5517711171662125,0.547455295735901,0.004315821430311506,0.4315821430311506,0.7115384615384616,0.6883720930232559,0.023166368515205704,2.3166368515205704,0.6755629691409508,0.6677852348993288,0.007777734241621981,0.7777734241621981,0.5870488322717622,0.5796178343949044,0.007430997876857748,0.7430997876857748
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,12,102134,942,0.5,0.5906201393115574,0.5790626902008521,0.011557449110705331,1.1557449110705331,0.6342012127769888,0.6295101553166069,0.004691057460381898,0.4691057460381898,0.5880607408346172,0.5882496075084569,-0.0001888666738396605,-0.01888666738396605,0.8709677419354839,0.8688172043010752,0.0021505376344086446,0.21505376344086446,0.31027253668763105,0.2893081761006289,0.02096436058700213,2.096436058700213,0.5517711171662125,0.5437415881561238,0.008029529010088687,0.8029529010088687,0.7115384615384616,0.6934673366834171,0.018071124855044474,1.8071124855044474,0.6755629691409508,0.6688741721854304,0.006688796955520382,0.6688796955520382,0.5870488322717622,0.5753715498938429,0.011677282377919318,1.1677282377919318
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,13,102135,942,0.5,0.5906201393115574,0.5726922296611888,0.017927909650368612,1.7927909650368612,0.6342012127769888,0.622429611595771,0.011771601181217783,1.1771601181217783,0.5880607408346172,0.5835022105261143,0.0045585303085029505,0.45585303085029505,0.8709677419354839,0.8623655913978494,0.008602150537634468,0.8602150537634468,0.31027253668763105,0.2830188679245283,0.027253668763102756,2.7253668763102756,0.5517711171662125,0.5397039030955586,0.01206721407065392,1.206721407065392,0.7115384615384616,0.678391959798995,0.03314650173946654,3.314650173946654,0.6755629691409508,0.6639072847682119,0.011655684372738895,1.1655684372738895,0.5870488322717622,0.5690021231422505,0.018046709129511673,1.8046709129511673
victimization,DecisionTreeClassifier,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,14,102136,942,0.5,0.5906201393115574,0.5799486035030771,0.010671535808480348,1.0671535808480348,0.6342012127769888,0.6296634431144474,0.00453776966254138,0.453776966254138,0.5880607408346172,0.5899722186719043,-0.0019114778372870678,-0.19114778372870678,0.8709677419354839,0.8559139784946237,0.01505376344086018,1.505376344086018,0.31027253668763105,0.3039832285115304,0.0062893081761006275,0.6289308176100628,0.5517711171662125,0.5452054794520548,0.006565637714157746,0.6565637714157746,0.7115384615384616,0.6839622641509434,0.027576197387518153,2.7576197387518153,0.6755629691409508,0.6661087866108787,0.00945418253007213,0.945418253007213,0.5870488322717622,0.5764331210191083,0.010615711252653925,1.0615711252653925
