u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,relu,0.1,16,sigmoid,0.05,0.0,1.0
64,relu,0.1,16,sigmoid,0.0,0.02912621359223301,0.9683257918552036
64,relu,0.1,8,relu,0.1,0.5894590846047156,0.6923076923076923
64,relu,0.1,8,relu,0.05,0.435506241331484,0.6244343891402715
64,relu,0.1,8,relu,0.0,0.550624133148405,0.47058823529411764
64,relu,0.1,8,linear,0.1,0.6699029126213593,0.6561085972850679
64,relu,0.1,8,linear,0.05,0.6823855755894591,0.6561085972850679
64,relu,0.1,8,linear,0.0,0.6629680998613038,0.5972850678733032
64,relu,0.1,8,tanh,0.1,0.5104022191400832,0.6923076923076923
64,relu,0.1,8,tanh,0.05,0.4368932038834951,0.6877828054298643
64,relu,0.1,8,tanh,0.0,0.5866851595006934,0.6561085972850679
64,relu,0.1,8,sigmoid,0.1,0.14563106796116504,0.8868778280542986
64,relu,0.1,8,sigmoid,0.05,0.6490984743411928,0.6561085972850679
64,relu,0.1,8,sigmoid,0.0,0.0,1.0
64,relu,0.1,4,relu,0.1,0.6490984743411928,0.6561085972850679
64,relu,0.1,4,relu,0.05,0.6393897364771152,0.6470588235294118
64,relu,0.1,4,relu,0.0,0.6851595006934813,0.6470588235294118
64,relu,0.1,4,linear,0.1,0.5742024965325936,0.6244343891402715
64,relu,0.1,4,linear,0.05,0.565880721220527,0.6968325791855203
64,relu,0.1,4,linear,0.0,0.43134535367545074,0.751131221719457
64,relu,0.1,4,tanh,0.1,0.5811373092926491,0.6380090497737556
64,relu,0.1,4,tanh,0.05,0.6920943134535368,0.6334841628959276
64,relu,0.1,4,tanh,0.0,0.6421636615811374,0.6515837104072398
64,relu,0.1,4,sigmoid,0.1,0.09292649098474341,0.9638009049773756
64,relu,0.1,4,sigmoid,0.05,0.0,1.0
64,relu,0.1,4,sigmoid,0.0,0.6532593619972261,0.6380090497737556
64,linear,0.3,16,relu,0.1,0.651872399445215,0.6380090497737556
64,linear,0.3,16,relu,0.05,0.636615811373093,0.669683257918552
64,linear,0.3,16,relu,0.0,0.5520110957004161,0.6923076923076923
64,linear,0.3,16,linear,0.1,0.6574202496532594,0.6425339366515838
64,linear,0.3,16,linear,0.05,0.6144244105409153,0.6470588235294118
64,linear,0.3,16,linear,0.0,0.6352288488210819,0.6561085972850679
64,linear,0.3,16,tanh,0.1,0.6643550624133149,0.6380090497737556
64,linear,0.3,16,tanh,0.05,0.680998613037448,0.6380090497737556
64,linear,0.3,16,tanh,0.0,0.6588072122052705,0.6606334841628959
64,linear,0.3,16,sigmoid,0.1,0.0,1.0
64,linear,0.3,16,sigmoid,0.05,0.0027739251040221915,0.995475113122172
64,linear,0.3,16,sigmoid,0.0,0.6269070735090153,0.6606334841628959
64,linear,0.3,8,relu,0.1,0.6380027739251041,0.6425339366515838
64,linear,0.3,8,relu,0.05,0.43966712898751736,0.7194570135746606
64,linear,0.3,8,relu,0.0,0.5187239944521498,0.6968325791855203
64,linear,0.3,8,linear,0.1,0.6671289875173371,0.6380090497737556
64,linear,0.3,8,linear,0.05,0.6421636615811374,0.6380090497737556
64,linear,0.3,8,linear,0.0,0.6629680998613038,0.6425339366515838
64,linear,0.3,8,tanh,0.1,0.6130374479889042,0.6787330316742082
64,linear,0.3,8,tanh,0.05,0.6588072122052705,0.6334841628959276
64,linear,0.3,8,tanh,0.0,0.6144244105409153,0.6787330316742082
64,linear,0.3,8,sigmoid,0.1,0.6643550624133149,0.6380090497737556
64,linear,0.3,8,sigmoid,0.05,0.0,1.0
64,linear,0.3,8,sigmoid,0.0,0.6047156726768377,0.6470588235294118
64,linear,0.3,4,relu,0.1,0.5339805825242718,0.6877828054298643
64,linear,0.3,4,relu,0.05,0.6407766990291263,0.669683257918552
64,linear,0.3,4,relu,0.0,0.6296809986130375,0.6606334841628959
64,linear,0.3,4,linear,0.1,0.6823855755894591,0.6289592760180995
64,linear,0.3,4,linear,0.05,0.6726768377253814,0.6425339366515838
64,linear,0.3,4,linear,0.0,0.6754507628294036,0.6380090497737556
64,linear,0.3,4,tanh,0.1,0.6546463245492372,0.6606334841628959
64,linear,0.3,4,tanh,0.05,0.6740638002773925,0.6334841628959276
64,linear,0.3,4,tanh,0.0,0.6629680998613038,0.6425339366515838
64,linear,0.3,4,sigmoid,0.1,0.0,1.0
64,linear,0.3,4,sigmoid,0.05,0.0,1.0
