u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.2,8,linear,0.05,0.6685159500693482,0.6470588235294118
64,tanh,0.2,8,linear,0.0,0.6601941747572816,0.665158371040724
64,tanh,0.2,8,tanh,0.1,0.6477115117891817,0.6380090497737556
64,tanh,0.2,8,tanh,0.05,0.6601941747572816,0.6425339366515838
64,tanh,0.2,8,tanh,0.0,0.6671289875173371,0.6425339366515838
64,tanh,0.2,8,sigmoid,0.1,0.0,1.0
64,tanh,0.2,8,sigmoid,0.05,0.0,1.0
64,tanh,0.2,8,sigmoid,0.0,0.6560332871012483,0.6515837104072398
64,tanh,0.2,4,relu,0.1,0.5811373092926491,0.7194570135746606
64,tanh,0.2,4,relu,0.05,0.5436893203883495,0.7149321266968326
64,tanh,0.2,4,relu,0.0,0.6144244105409153,0.6787330316742082
64,tanh,0.2,4,linear,0.1,0.6823855755894591,0.6334841628959276
64,tanh,0.2,4,linear,0.05,0.6643550624133149,0.6425339366515838
64,tanh,0.2,4,linear,0.0,0.6712898751733704,0.6380090497737556
64,tanh,0.2,4,tanh,0.1,0.6754507628294036,0.6606334841628959
64,tanh,0.2,4,tanh,0.05,0.6615811373092927,0.6380090497737556
64,tanh,0.2,4,tanh,0.0,0.6560332871012483,0.6334841628959276
64,tanh,0.2,4,sigmoid,0.1,0.0,1.0
64,tanh,0.2,4,sigmoid,0.05,0.6352288488210819,0.669683257918552
64,tanh,0.2,4,sigmoid,0.0,0.0,1.0
64,tanh,0.1,16,relu,0.1,0.6449375866851595,0.665158371040724
64,tanh,0.1,16,relu,0.05,0.31761442441054094,0.8054298642533937
64,tanh,0.1,16,relu,0.0,0.6296809986130375,0.669683257918552
64,tanh,0.1,16,linear,0.1,0.6463245492371706,0.665158371040724
64,tanh,0.1,16,linear,0.05,0.6754507628294036,0.6380090497737556
64,tanh,0.1,16,linear,0.0,0.6837725381414702,0.6334841628959276
64,tanh,0.1,16,tanh,0.1,0.6601941747572816,0.6334841628959276
64,tanh,0.1,16,tanh,0.05,0.665742024965326,0.6470588235294118
64,tanh,0.1,16,tanh,0.0,0.6380027739251041,0.669683257918552
64,tanh,0.1,16,sigmoid,0.1,0.6269070735090153,0.6787330316742082
64,tanh,0.1,16,sigmoid,0.05,0.0,1.0
64,tanh,0.1,16,sigmoid,0.0,0.6324549237170597,0.6561085972850679
