,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
872,0.8233392168994519,0.24901715246860417,0.33450823551407083,0.16397504212078515,0.41321449134060195,0.3549928951877967,1.0659085290990207,0.2456123251557469,-0.10031302768773416,0.09330809985794486,0.13727546847469305,0.13143669992276866,0.03391710789143185,-0.1472781386503785,-0.39448895415801777,-0.09465865914366528,0.11428679873071161,-0.22083246237548798
3587,-0.7233805498729979,0.6199715317258947,-0.2079477974040259,0.04093257308565504,-0.30172330764053634,-0.2268754069679289,0.29369864374010085,0.01471409852048816,-0.033166360121315935,0.07464220387991453,0.03205712596441243,-0.030187819560065138,-0.029745369445176396,-0.0670105512612454,0.009138166840986083,0.21009334890605458,0.07883538960191787,-0.1542957130705666
1212,0.9085500535966636,-0.03189623897557179,0.04503425511840094,0.1397927467341148,0.8303146612957426,-0.46328249064761684,-0.37688235982299884,0.1332612883146409,-0.13931335719387608,0.3718356080142979,0.3102163254639261,-0.03499840580749484,0.14667038266749877,-0.23485443896958955,-0.020519945572282317,0.14488411138076862,-0.0011532671137006786,-0.12200544740855257
1033,0.8448894560834828,0.6094532126016763,0.10156703086851603,-0.09250397567920546,0.12384301067715667,-0.09355313752220776,0.005726009728023863,0.44648580281760597,-0.01490806401614882,0.4097048734916771,0.120773408366663,0.30231123470396193,0.08065169998894677,-0.21186024927974995,0.14100440656112662,-0.07021582417509804,0.3164378423074403,-0.08287961576048726
2466,0.5459336734302073,-0.5701224717294303,1.186023898805132,-0.7312633011925024,-0.16900692116125687,0.148235699646405,-0.3444120865039749,0.089318013029568,-0.10950146952943723,0.02602950377816787,0.011334866211324022,0.42146571206662853,0.1013972958659957,-0.015035789631707937,-0.10172360511661553,-0.1866603186374842,-0.31216801224242335,0.060644566868472694
2167,0.6927216481622323,-0.559229893754805,-0.44824231087013866,-0.23417391167251964,-0.4002580481243473,-0.7254185846542399,0.28467830684528617,-0.08844468073873099,-0.24314534475033406,-0.20867247533666908,0.233725959645045,0.17706491556491763,0.15027334692491387,-0.1634946945735557,0.0901516587731719,-0.041885753943858746,-0.049257486102228396,0.4009272005694534
2498,0.7504428802254736,0.5826176783947669,0.11210107858038769,0.04046551135225195,-0.17858878576154025,-0.2112034476560448,0.3028677270548756,-0.015093756448618519,0.014990251851621842,0.19959383505125922,0.06021745661596509,0.10294667676825456,-0.021681647177282964,-0.0735112976702533,0.10113117322664533,-0.0514304480909323,-0.24733165467137744,0.3802681968368223
809,-0.7298132521751348,0.5819379761352591,-0.1457783518009425,-0.09765411012154905,0.15398601912160537,-0.033649110110947754,-0.18370586433409286,-0.10330582305162692,-0.013331677318058809,-0.10662274760325466,-0.03181815629787764,-0.11789271841704306,-0.07568830339408747,0.031359767313566045,0.0431181210748804,-0.004712903104623116,-0.2330972400966188,0.03465083224691023
2363,-0.9599997441871878,0.06270335668233484,1.1924167029152253,-0.1167207083440951,0.17018800539000678,0.06894342403722209,-0.43148913505392195,-0.17685868097451393,-0.054022527221269746,-0.23278479591694123,-0.10477147409320522,0.17596075009140727,0.09118441442444974,-0.05041577260985549,-0.27209687196761706,0.013513481149885945,0.18879256222372823,0.17730165587897273
927,0.6414551555586272,0.6943207536544962,-0.08135774517881464,0.0198230425829137,-0.41173468297665966,-0.3729870042411929,0.13898763324157368,0.23699008077147368,-0.0915392330099482,-0.28782728650709705,-0.00849745439702421,0.17798618169049094,0.09407461373010746,-0.13561004489192466,0.2450435712753431,-0.11258244458605701,0.20107746248705116,0.06422562420117513
