V.SUM.TOTAL,P.SUM.TOTAL,PAÍS,ETNIA.BN,EDAD,GENERO_BIN_0,GENERO_BIN_1,ORIENTSEX.BN_1,ORIENTSEX.BN_2,INTERSECT,idx_original
4.0,0.0,1,0.0,16.0,1,0,0,1,0,2074
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3077
1.0,0.0,1,0.0,14.0,1,0,1,0,0,962
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2115
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1493
0.0,1.0,1,1.0,17.0,1,0,1,0,0,627
2.0,1.0,1,0.0,16.0,1,0,1,0,1,211
0.0,0.0,2,1.0,14.0,1,0,1,0,0,903
1.0,0.0,1,0.0,14.0,0,1,1,0,0,947
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1736
4.0,0.0,1,0.0,15.0,1,0,1,0,0,925
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1658
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1397
0.0,0.0,1,1.0,16.0,1,0,1,0,0,2067
0.0,0.0,1,0.0,16.0,0,1,1,0,0,3125
0.0,0.0,1,0.0,14.0,1,0,1,0,0,3691
1.0,0.0,1,0.0,14.0,0,1,1,0,0,893
2.0,0.0,1,0.0,15.0,0,1,1,0,0,3766
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1654
0.0,0.0,1,1.0,15.0,0,1,1,0,0,3163
3.0,1.0,1,0.0,15.0,1,0,1,0,1,2068
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2283
2.0,0.0,1,0.0,14.0,1,0,1,0,0,3633
8.0,0.0,1,0.0,16.0,1,0,1,0,0,1662
0.0,0.0,1,0.0,17.0,0,1,0,1,0,3140
0.0,0.0,1,0.0,17.0,0,1,1,0,0,2598
1.0,0.0,1,0.0,17.0,1,0,1,0,0,3438
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3074
6.0,2.0,1,0.0,16.0,1,0,0,1,1,3338
1.0,0.0,1,0.0,16.0,0,1,1,0,0,3289
7.0,4.0,1,0.0,15.0,1,0,1,0,1,3090
0.0,0.0,1,0.0,17.0,0,1,0,1,0,804
0.0,0.0,1,0.0,15.0,1,0,0,1,0,543
9.0,1.0,2,0.0,15.0,0,1,1,0,1,3637
1.0,0.0,1,0.0,16.0,1,0,1,0,0,935
1.0,0.0,1,0.0,16.0,0,1,1,0,0,830
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3020
4.0,7.0,1,1.0,17.0,0,1,1,0,1,284
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3110
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1246
1.0,0.0,1,0.0,15.0,0,1,0,1,0,3417
2.0,0.0,1,0.0,15.0,1,0,1,0,0,1105
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1484
2.0,0.0,1,0.0,15.0,0,1,1,0,0,216
3.0,1.0,1,0.0,14.0,1,0,1,0,1,917
0.0,0.0,1,1.0,15.0,1,0,1,0,0,449
0.0,2.0,1,0.0,14.0,1,0,1,0,0,1240
2.0,1.0,1,0.0,16.0,1,0,1,0,1,1553
1.0,1.0,1,1.0,14.0,0,1,1,0,1,351
0.0,0.0,1,0.0,16.0,0,1,1,0,0,3119
0.0,0.0,1,0.0,14.0,0,1,1,0,0,954
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2439
0.0,0.0,1,0.0,15.0,0,1,1,0,0,214
0.0,0.0,1,0.0,17.0,1,0,1,0,0,3436
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3729
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2447
2.0,3.0,1,1.0,15.0,1,0,1,0,1,1666
1.0,0.0,1,0.0,17.0,0,1,1,0,0,632
3.0,0.0,1,0.0,16.0,0,1,1,0,0,415
1.0,0.0,2,1.0,17.0,0,1,1,0,0,2858
2.0,0.0,1,0.0,14.0,0,1,0,1,0,74
0.0,0.0,1,0.0,17.0,0,1,1,0,0,2526
4.0,1.0,1,1.0,14.0,0,1,1,0,1,1458
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1515
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1145
10.0,0.0,1,0.0,15.0,0,1,1,0,0,3693
0.0,0.0,1,1.0,15.0,1,0,1,0,0,454
10.0,6.0,1,0.0,15.0,1,0,1,0,1,2814
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2882
7.0,1.0,2,1.0,16.0,0,1,0,1,1,2337
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3576
1.0,0.0,1,0.0,14.0,1,0,1,0,0,2413
0.0,0.0,1,0.0,16.0,1,0,1,0,0,824
3.0,1.0,1,0.0,15.0,0,1,1,0,1,2155
2.0,0.0,1,1.0,15.0,1,0,1,0,0,3321
1.0,0.0,1,0.0,16.0,0,1,1,0,0,2474
1.0,0.0,1,0.0,16.0,1,0,0,1,0,647
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1357
0.0,0.0,1,0.0,16.0,0,1,0,1,0,2355
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1796
0.0,1.0,1,0.0,15.0,1,0,1,0,0,3233
9.0,6.0,1,0.0,14.0,1,0,0,1,1,3635
1.0,0.0,1,0.0,16.0,1,0,0,1,0,3323
1.0,0.0,1,1.0,15.0,1,0,1,0,0,102
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2150
0.0,0.0,1,0.0,16.0,0,1,1,0,0,848
1.0,0.0,1,0.0,15.0,0,1,1,0,0,2465
0.0,0.0,2,1.0,16.0,1,0,1,0,0,2837
1.0,1.0,1,0.0,16.0,0,1,1,0,1,15
2.0,0.0,1,0.0,17.0,0,1,1,0,0,2352
7.0,1.0,1,0.0,16.0,0,1,0,1,1,3211
0.0,0.0,1,0.0,17.0,0,1,1,0,0,741
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1522
1.0,0.0,1,0.0,14.0,0,1,1,0,0,2935
3.0,0.0,1,1.0,16.0,0,1,1,0,0,3303
1.0,1.0,1,1.0,15.0,0,1,1,0,1,128
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1401
1.0,1.0,2,1.0,14.0,0,1,1,0,1,1306
1.0,1.0,1,0.0,17.0,1,0,0,1,1,1366
0.0,0.0,2,1.0,17.0,1,0,1,0,0,19
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1120
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2075
13.0,6.0,1,0.0,15.0,1,0,1,0,1,3114
0.0,1.0,1,0.0,15.0,0,1,1,0,0,2156
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1233
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3345
0.0,0.0,1,0.0,14.0,1,0,1,0,0,930
0.0,0.0,1,0.0,15.0,0,1,0,1,0,2983
3.0,1.0,1,0.0,14.0,0,1,1,0,1,855
6.0,3.0,1,0.0,15.0,0,1,1,0,1,3680
0.0,0.0,1,1.0,15.0,1,0,0,1,0,3496
1.0,0.0,1,0.0,17.0,0,1,1,0,0,2511
4.0,3.0,1,0.0,16.0,0,1,1,0,1,2219
0.0,0.0,1,0.0,16.0,1,0,1,0,0,478
0.0,0.0,1,0.0,14.0,0,1,1,0,0,50
1.0,0.0,1,0.0,15.0,1,0,1,0,0,1201
13.0,0.0,1,0.0,15.0,0,1,0,1,0,1159
4.0,0.0,1,1.0,17.0,1,0,1,0,0,2503
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1021
1.0,1.0,1,0.0,16.0,0,1,1,0,1,1728
4.0,2.0,2,1.0,16.0,1,0,1,0,1,2060
4.0,0.0,1,0.0,16.0,1,0,1,0,0,482
1.0,1.0,1,0.0,16.0,1,0,1,0,1,1473
2.0,3.0,1,0.0,14.0,0,1,1,0,1,3668
8.0,2.0,1,0.0,15.0,0,1,0,1,1,452
